"","text","created_at","author.location"
"665","Très mauvaise idée en effet!\nMais n'oublions pas qu'il suffit d'un lecteur de carte à la maison pour changer le code PIN de son e-id!\nhttps://t.co/O5ilkhAp0y",2020-09-13 08:51:24,NA
"666","Donner le droit à l’identité, c’est investir dans l’avenir : le #Togo avance à grands pas vers l'inclusion numérique avec sa nouvelle loi « e-ID Togo » qui va permettre un meilleur accès aux services essentiels à des millions de résidents togolais : https://t.co/XQWABheW2i",2020-09-11 13:58:39,"Togo"
"667","Donner le droit à l’identité, c’est investir dans l’avenir : le #Togo avance à grands pas vers l'inclusion numérique avec sa nouvelle loi « e-ID Togo » qui va permettre un meilleur accès aux services essentiels à des millions de résidents togolais : https://t.co/2Aryq6Rnov https://t.co/UlrZUvosxl",2020-09-10 20:25:14,"Togo"
"668","Les leaders européens demanderont à la Commission européenne de mettre en place un système paneuropéen d’identification électronique (e-ID) afin de profiter de services numériques transfrontaliers.\nhttps://t.co/j9eFcIJ2Fv",2020-09-10 07:21:55,"Quimper, Frankreich"
"669","Un système paneuropéen d’identification électronique d’ici à mi-2021 ? Les leaders européens demanderont à la Commission européenne de mettre en place un système paneuropéen d’identification électronique (e-ID) afin de profiter de services ... https://t.co/AXt4SJhATM #EU #Europe https://t.co/PoDf9uQ0r6",2020-09-09 16:25:12,"Brussels"
"670","Togo : le projet de loi « e-ID Togo » sur l’identification biométrique adopté https://t.co/u38vxIExEa",2020-09-05 16:55:03,NA
"671","Togo : le projet de loi « e-ID Togo » sur l’identification biométrique adopté https://t.co/VEfYXU8z5a",2020-09-05 09:37:54,NA
"672","e-ID Togo : le projet de loi approuvé par le parlement - https://t.co/Zz3SLK327z https://t.co/Ij8moD5zMY",2020-09-04 19:03:33,"SENEGAL"
"673","e-ID Togo : le projet de loi approuvé par le parlement\nhttps://t.co/Bek5e8xxc5",2020-09-04 18:18:48,"Sénégal"
"674","Awesome news from #Togo<U+0001F1F9><U+0001F1EC>. #ID4D\n\ne-ID Togo : le projet de loi approuvé par le parlement https://t.co/RhaaZqGZ9d via @CIO MAG",2020-09-04 12:05:34,"Bordeaux, France"
"675","L'Assemblée nationale donne son accord à l’identification biométrique au Togo. \ne-ID va permettre d’attribuer à toute personne physique de nationalité togolaise ou résidant au Togo, un numéro d’identification unique (NIU) sur la base de ses données démographiques et biométriques. https://t.co/XFspspOq3K",2020-09-04 11:09:04,"Lomé-TOGO"
"676","e-ID Togo : le projet de loi approuvé par le parlement\n<U+2198><U+2198><U+2198>\nhttps://t.co/4efLWfb9Lo\n\n#biometrie #identifocation #WURI\n@Banquemondiale @MpenTG @ParlementTogo @CTsegan @cinalawson @GouvTg @LaTeam228 https://t.co/BjtLANbM22",2020-09-04 08:02:02,NA
"677","e-ID Togo : le projet de loi approuvé par le parlement https://t.co/0bdA2n8m9b https://t.co/mHw4d3PRLj",2020-09-03 22:12:32,"Paris, France"
"678","Togo : Adoption du projet de loi « e-ID Togo » sur l'identification biométrique \n\nhttps://t.co/MpIT0kOb8o https://t.co/7mrLt2gKZ5",2020-09-03 19:34:32,"République du Bénin"
"679","@TheMoefty @HugoPoliart @BPCbelgium @VBOFEB @comeos_fr Oui. Après, si on veut tracer, y a les CB, la e-id, les données de géolocalisation de Google  ...  on peut aussi généraliser foursquare à la limite ... la vie privée,  c'est devenu un concept à l'heure covid-19,  tout comme la théorique vue sociale de toute façon.",2020-07-29 13:13:12,"Bruxelles, Belgique"
"680","@HugoPoliart Alors que la carte d'identité belge possède une puce RFID et qu'ils ont quasi tous un terminal bancontact ... le pharmacien l'utilise déjà pour lire la e-id. Pourquoi pas une maj rapide et facile en mode sans contact ? (c) moi en (cc) pour tous ! @BPCbelgium @VBOFEB @comeos_fr",2020-07-29 12:13:19,"Bruxelles, Belgique"
"681","Le Togo décroche un financement de 72 millions USD (43,4 milliards FCFA) avec le programme #WURI de la @Banquemondiale pour mettre en œuvre le projet e-ID, d'identification biométrique de tous les citoyens !\n\nBravo au @GouvTG pour cette étape importante !\n\nhttps://t.co/dWCbpai5aR",2020-06-30 12:16:07,"Togo"
"682","@somebaudy @XtopheMincke Tu as encore pu cette année ? Moi c'était fini le token, e-ID d'office, obligé.",2020-06-29 10:34:11,"Bruxelles, Belgique"
"683","@didiermisson @drericguerber @Fraslin @Waldo_teeth @doctolib @ameli_actu @RevelNicolas De révoquer à posteriori). La logique voudrait qu'on puisse se passer de la preuve, la prescri étant liée au num de registre national (et donc à l'e-id) qui serait suff en officine mais de nombreuses pharma refusent la délivrance sans preuve (code barre, papier ou autre support)",2020-06-28 08:32:24,"Braine-l'Alleud, Belgique"
"684","@JoelJuillerat non, e-voting, e-id, insieme, iss... rien qu'avec ces quatre projets on est à plus d'un milliard dépensés sans appels d'offre, avec corruption incluse pour certains, et au bout un bel échec.",2020-06-21 06:57:06,"Switzerland"
"685","Ravi d'avoir aidé le @CNNum pour ce travail. Je constate avec plaisir que l'Estonie est une source d'inspiration majeure pour le développement de l'e-ID en France ! https://t.co/eJInguNzR1",2020-06-15 16:53:34,"<U+0001F1EB><U+0001F1F7> | ex <U+0001F1EC><U+0001F1E7> <U+0001F1E8><U+0001F1FF> <U+0001F1EE><U+0001F1F9> <U+0001F1EA><U+0001F1EA>"
"686","<U+0001F31F> Buzzing in the Belgian Healthcare Community <U+0001F31F> \n \n<U+0001F4F0> En Estonie, e-ID et ambulances connectées, outils vitaux des soins de santé\n \nhttps://t.co/EsTGv2Lr8p\n \nVia @Patient_Numerik https://t.co/hcVzZKKBNY",2020-05-27 15:41:57,"België"
"687","Yes ! It is that simple to get started with the e-ID <U+0001F60E>\nOui ! C’est aussi simple que ça de commencer avec l’e-ID <U+0001F60E>\n\n#ComingToCanada #Artificialintelligence #AI #DigitalIdentity #TethyseID #StayHome https://t.co/2zNrBPipJl",2020-05-18 01:20:50,"Uttaranchal, India"
"688","La justice belge a compétence de juger un contrat conclu par le gouvernement congolais ? Et puis vous croyez que la Belgique va juger une société partenaire et createur de l'e-id belge pour 50 congolais exploités a des fins politique et haine ? https://t.co/0l7e3K6Hvg",2020-05-14 01:09:31,"bruxelles"
"689","@Schreuer Heu. Je n'ai plus de pc ni de Windows depuis 2008 et je n'ai jamais eu de soucis avec e-id.",2020-05-12 12:31:45,"Tornacum, Belgium, Europe. "
"690","<U+0001F1E8><U+0001F1ED>  Le cadre légal relatif à une solution d’identification sûre pour les services en ligne (e-id) est défini. La loi prévoit un partage des tâches entre l’État et le secteur privé. Les opposants à ce partage des tâches ont lancé un référendum en oct. 2019.\nhttps://t.co/GsmmbSImAE",2020-05-03 09:37:20,"Biel, Schweiz"
"691","#Tgtech\nLe financement pour le projet e-ID de notre cher pays a été accordé.  \nSommes nous prêt? Est-ce la priorité ? Avions nous les moyens de stockage de ses données?\nMoi j'ai posé mes questions, On ouvre les yeux pour la suite.",2020-04-29 20:10:01,"TG|GH|BF|BJ|NE|CI"
"692","43,4 milliards de FCFA de la Banque Mondiale pour le programme e-ID Togo - https://t.co/8cUQvHgN2r https://t.co/IOhakQ1c2j",2020-04-29 19:57:14,"SENEGAL"
"693","43,4 milliards de FCFA de la Banque Mondiale pour le programme e-ID #Togo\n\nhttps://t.co/8dhNde0UBP #wuri @PresidenceTg https://t.co/blni3Rz0Wq",2020-04-29 19:33:40,NA
"694","43,4 milliards de FCFA de la Banque Mondiale pour le programme e-ID Togo\nhttps://t.co/KlGxGSnO7c",2020-04-29 18:52:27,"Sénégal"
"695","Programme #WURI : le Togo décroche 72 millions de dollars pour le projet  e-ID Ce financement permettra de dérouler le projet d’identification nationale biométrique « e-ID Togo », une promesse de Faure Gnassingbé.\n\n#Tginfo #24heureinfo Banque mondiale \n\nhttps://t.co/5J4rpySm48 https://t.co/5JMZsrgt8f",2020-04-29 18:15:08,"République Togolaise"
"696","@gregory_raymond @4_bandiera @idrissaberkane Ou contraindre d'être lié à l'identité national numérique (comme le e-id et l'app it's me en Belgique) pour obtenir, posséder ou dépenser sa monnaie. On peut même imaginer que la distribution dépendrait du comportement dans la société, si on lie ça au crédit social chinois...",2020-04-22 12:38:23,NA
"697","Le Conseil fédéral facilite l'émission de l’e-ID en raison de la pandémie de Covid-19 https://t.co/Lem5oFsnv2 https://t.co/xIUvgBLbg1",2020-04-01 13:22:02,"Lausanne"
"698","@FadigaOussama Ne confondez pas tout!\nIl y a un autre projet appelé e-id (identité numérique), en cours de déploiement qui est financé par la Banque Mondial. Et c'est la primature qui est en charge de ce projet.\nRien n'est facile, ni trivial, par contre le développement est un processus....!",2020-03-29 13:52:04,"Paris, France"
"699","E-ID Groupe SA, Payerne, (VD), #UID, CHE-473.968.690, #SHAB #Neugründung 12.03.2020 #Schweiz  https://t.co/mdf6qquS7y https://t.co/mdf6qquS7y",2020-03-26 00:15:59,"Schweiz - Switzerland"
"700","On estime à 500millions de personne sans papier d’identité en Afrique, ce qui signifie que les gens manquent des droits et d'opportunités juridiques &amp; socio-économiques de base. Nous devons accélérer l'e-ID, afin de promouvoir l’inclusion et atteindre des populations défavorisées",2020-03-18 18:30:08,"Conakry "
"701","@achkanvaly Parce que selon vous l'e-ID, c'est seulement avoir une carte d'identité électronique...!",2020-03-18 10:10:55,"Paris, France"
"702","@DIABY_Mamy Ceci est une très bonne initiative.\nC'est même un point très décisif pour tout développement, au vu des différentes avancées technologiques cela est même incontournable. \nAvec l'e-ID, la population peut être tbien contrôler et ce en temps réel.\nLa CHINE peut être une référence.",2020-03-18 02:46:41,"Jiangsu"
"703","@DIABY_Mamy Je parle ici d'IDENTIFIER, non pas de savoir qui s'oppose ou pas. À moins que l'e-ID soit intelligent pour savoir qu'en s'enregistrant on est opposant ou pas. Sur ce, je n'en sais rien. Trop fort (au lieu de dire ridicule) à déformer ce que j'ai dis. Surtout par de gros mot <U+0001F60A>",2020-03-17 23:55:55,NA
"704","@T_IbrahimD @meddoum Je n'ai aucun doute sur vos capacités sur le sijet.\n\nC'etait simplement pour rappeler que l'e-ID était différent de la dématérialisation de l'économie (achat de vignette par exemple...), si nous sommes en phase tant mieux...!",2020-03-17 22:58:05,"Paris, France"
"705","@T_IbrahimD @meddoum Pourtant le projet e-ID est en cours de déploiement. D'ailleurs la direction de la police avait annoncé la disponibilité prochaine de ces cartes d'identité électroniques sécurisées. \nC'est pour cela je voulais que vous fassiez une différence avec la digitalisation de l'économie..",2020-03-17 22:46:29,"Paris, France"
"706","@T_IbrahimD Justement l'e-ID ne favorisera pas un tripatouillage des listes électorales. Au contraire\nJe ne sais pas d'où vous êtes allé chercher cette idée alors que c'est deux choses totalement différentes...! \nL'e-ID c'est la transparence et la sécurité...!",2020-03-17 22:34:30,"Paris, France"
"707","@T_IbrahimD J'ai l'impression qu'il y a un problème de compréhension. \nJe vous dis que l'e-ID permet de réduire la fraude et la corruption. \nVous me dites que l'e-ID favorisera le tripatouillage des listes électorales c'est bien ça? \nSi c'est ce que vous soutenez je ne suis pas d'accord...!",2020-03-17 22:32:14,"Paris, France"
"708","@T_IbrahimD Si l'e-id existe, Oui il aurait résolu le problème de ceux qui se sont enrôlés avec une attestation, d'avoir des statistiques réels, de ceux qui existent sans document d'identité,... \nEt je ne suis pas d'accord quand vous dites ça profite aux politiques pour un tripatouillage...! https://t.co/VlMLkkD3pQ",2020-03-17 22:26:45,"Paris, France"
"709","@T_IbrahimD Je suis d'accord sur cette analyse e-ID permettra d'avoir des documents sécurisés, de pouvoir apporter des services sociaux de base aux populations défavorisées\nJ'ai dis que la CENI peut s'en servir mais aucun rapport avec un tripatouillage comme vous l'avez dit dans un tweet..!",2020-03-17 22:21:11,"Paris, France"
"710","@T_IbrahimD e-ID: carte d'identité électronique\ne-gouv: administration électronique,  c'est l'utilisation des TIC par les agences gouvernementales, afin d'améliorer la qualité des services publiques, promouvoir l’interaction entre les entreprises, renforcer la participation des citoyens,...!",2020-03-17 22:05:24,"Paris, France"
"711","@ThiernoMohady @T_IbrahimD Accroître la perception des impôts, stimuler la perception des recettes afin d'augmenter les ressources endogènes sont différents d'une augmentation d'impôt. \nL'e-ID c'est réduire la corruption et la fraude, accroître la transparence et la sécurité, promouvoir l'inclusion...!",2020-03-17 21:51:44,"Paris, France"
"712","@intellidiallo Le système énergétique dans les pays nantis ou avancés est plutôt du ressort du privé pour une utilité publique et privé <U+0001F602>. Toutes les entreprises énergétiques sont PRIVÉES! \n\nL'e-ID c'est plus de l'applicatif une fois les Data Centers en place...!",2020-03-17 21:07:44,"Paris, France"
"713","@DIABY_Mamy Alors c'est tant mieux pour l'Afrique si elle peut se doter du système e-ID efficacement, inclusivement &amp; durablement avec l'énergie dont elle dispose.\nEn principe, le secteur énergétique est du ressort du service public d'utilité privée et publique [service d'intérêt général].<U+0001F642>",2020-03-17 21:01:28,"<U+0001F1E8><U+0001F1F5>"
"714","@T_IbrahimD Vous confondez e-gouv et e-id",2020-03-17 20:36:03,"Paris, France"
"715","@T_IbrahimD Vous faites une fixation sur la CENI. l'e-ID et le fichier de la CENI sont deux choses différentes\n\nL'e-ID c'est la transparence et la sécurité avant tout, elle permet de réduire la fraude et la corruption. \n\nDonc je ne vois vraiment pas de rapport avec un tripatouillage de liste",2020-03-17 20:29:58,"Paris, France"
"716","@T_IbrahimD Quand vous me dites que l'e-ID c'est le tripatouage des listes électorales je suis perdu. \nJe vous ai parlé de CENI pour rappeler que c'est elle qui organise les élections et aucun lien avec l'e-ID par contre qu'elle pouvait se servir d'un telle plate-forme et d'autres secteurs!",2020-03-17 20:26:10,"Paris, France"
"717","@intellidiallo Avec l'energie qu'on a on peut mettre en place l'e-id. Je ne vois pas un tel système énergivore. \nC'est ce que je dis tout équipement en besoin d'une source d'energie pour fonctionner. Donc je ne sais pas de quelle énergie vous faites allusion? \nL'energie publique peut être?",2020-03-17 20:20:16,"Paris, France"
"718","@T_IbrahimD En Guinée, c'est la CENI qui organise les élections, je ne vois pas de rapport direct, par contre il peut en effet faciliter le travail de la CENI.\n\nl'e-ID, c'est améliorer la transparence et la sécurité...!",2020-03-17 20:00:14,"Paris, France"
